ensembl_gene_id	d0_A_Rep1	d0_A_Rep2	d0_A_Rep3	d0_A_Rep4	d0_Y_Pax7_Rep1	d0_Y_Pax7_Rep2	d0_Y_Pax7_Rep3	d0_Y_Rep1	d0_Y_Rep2	d0_Y_Rep3	d0_Y_Rep4	d1_A_Rep1	d1_A_Rep2	d1_Y_Rep1	d1_Y_Rep2	d1_Y_Rep3	d3_A_Rep1	d3_A_Rep2	d3_Y_Rep1	d3_Y_Rep2	d3_Y_Rep3	d5_A_Rep1	d5_A_Rep2	d5_Y_Rep1	d5_Y_Rep2	d7_A_Rep1	d7_A_Rep2	d7_A_Rep3	d7_A_Rep4	d7_Y_Rep1	d7_Y_Rep2	d7_Y_Rep3	d7_Y_Rep4
ENSMUSG00000090197	0	0	0	0.310340121	0.50589093	0	0.23878686	0	0.773996325	0	0.23878686	0.23878686	0	0	0.028569152	0.042644337	0	0	0	0	0	0.111031312	0	0.201633861	0	0	0	0	0.176322773	0.097610797	0	0.042644337	0
ENSMUSG00000090199	0	0	0	0	0.50589093	0	0	0	0	0	0	0	0	0	0.014355293	0.042644337	0	0	0	0	0	0	0	0	0.124328135	0	0	0	0	0	0.014355293	0	0
ENSMUSG00000090200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.137503524	0	0	0	0	0	0
ENSMUSG00000090202	0	0	0	0	0	0	0	0.028569152	0	0	0.014355293	0.042644337	0	0.367371066	0.084064265	0	0	0	0	0	0.23878686	0.176322773	0	0.124328135	0.137503524	0.042644337	0.042644337	0	0	0.028569152	0	0	0
ENSMUSG00000090203	0	0	0	0	0	0	0	0	0	0	0	0.042644337	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000090206	0.59454855	0.687060688	0.475084883	0.22650853	0	0	0	0.176322773	0.565597176	0.070389328	0.189033824	0.056583528	0.150559677	0.070389328	0.176322773	0	0	0.111031312	0.056583528	0	0.070389328	0.111031312	0.137503524	0	0.056583528	0.084064265	0.201633861	0.084064265	0.124328135	0.056583528	0	0.454175893	0
ENSMUSG00000090207	0.40053793	0.516015147	0.604071324	0.35614381	0.124328135	0.097610797	0.464668267	0.22650853	0.59454855	0.485426827	0.422233001	0.042644337	0.443606651	0.137503524	0.344828497	0.432959407	0.333423734	0.86393845	0.765534746	0.871843649	0.815575429	0	0	0.333423734	0.344828497	0.298658316	0.263034406	0.201633861	0.613531653	0.59454855	0.250961574	0.263034406	0.014355293
ENSMUSG00000090208	0	0	0.111031312	0.201633861	0	0	0	0	0	0.150559677	0.070389328	0	0	0.084064265	0.189033824	0	0.070389328	0.084064265	0	0	0	0.389566812	0.333423734	0	0	0	0	0.111031312	0	0	0	0	0
ENSMUSG00000090210	0.344828497	0.344828497	0.310340121	0.23878686	0	0.613531653	0.86393845	0.485426827	0.604071324	0.555816155	0.555816155	0.443606651	0.887525271	0.604071324	0.555816155	0.201633861	0.176322773	0.214124805	0.111031312	0.163498732	0.189033824	0.23878686	0.344828497	0.286881148	0.22650853	0.432959407	0.367371066	0.176322773	0.189033824	0.86393845	1.10433666	0.070389328	0.070389328
ENSMUSG00000090211	0	0.028569152	0	0	0	0	0	0.014355293	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000090212	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000090213	4.177120503	4.15704371	5.283921772	5.446587085	6.085764554	5.478001056	5.344118335	4.709290636	4.08491466	5.599317794	5.055716264	5.314333994	5.395405605	5.060479781	5.041330607	6.505096975	4.901108243	5.892633883	5.173127433	5.183883459	6.322288724	5.51696066	5.497931652	5.752481004	5.657354182	5.586464526	5.596338864	6.055499366	5.882887553	5.460742564	5.759155834	6.056149961	6.176522247
ENSMUSG00000090214	0	0	0	0	1.411426246	0.765534746	0.669026766	0	0	0.028569152	0.014355293	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.718087584
ENSMUSG00000090215	0	0	0.201633861	0.201633861	0.097610797	0	0.124328135	0.411426246	0	0	0.163498732	0	0.056583528	0.042644337	0.124328135	0.097610797	0	0	0.070389328	0.042644337	0.028569152	0.250961574	0.23878686	0.23878686	0.250961574	0.150559677	0.189033824	0	0.263034406	0	0.042644337	0	0
ENSMUSG00000090216	0.163498732	0	0.22650853	0.475084883	0.189033824	0.575312331	0.650764559	0	0.367371066	0	0.111031312	0.084064265	0.298658316	0.22650853	0.163498732	0.056583528	0	0	0.263034406	0.201633861	0.056583528	0	0.250961574	0.263034406	0.23878686	0.847996907	0.807354922	1.028569152	0.847996907	0	0.485426827	0.731183242	0.084064265
ENSMUSG00000090217	0	0	0	0	0	0.250961574	0	0	0	0	0	0	0	0	0	0	0.084064265	0	0	0	0	0.163498732	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000090219	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000090220	0	0	0.389566812	0.495695163	0.422233001	0	0.014355293	0	0	0.111031312	0.042644337	0.028569152	0.028569152	0.028569152	0.042644337	0	0.014355293	0.028569152	0	0	0.028569152	0	0	0.070389328	0.042644337	0.084064265	0.22650853	0.298658316	0.604071324	0.084064265	0	0.321928095	0.23878686
ENSMUSG00000090222	0.545968369	0.757023247	0.275007047	0.669026766	0.250961574	1.659924558	2.711494907	0.956056652	0.526068812	0.176322773	0.575312331	0.86393845	0.641546029	0.40053793	0.40053793	0.669026766	0.097610797	0.111031312	0.111031312	0.163498732	0.014355293	0.757023247	0.948600847	0.310340121	0.378511623	0.941106311	0.895302621	0.097610797	0.22650853	0.584962501	1.485426827	0.263034406	0.23878686
ENSMUSG00000090223	3.351910961	3.232660757	0.773996325	0.722466024	2.558267634	1.350497247	0.918386234	1.310340121	2.408711861	3.077242999	2.516015147	1	0.910732662	1.761285273	1.948600847	0.411426246	0.695993813	0.189033824	0.056583528	0.084064265	0.084064265	1.257010618	0.98550043	0	0.189033824	0.422233001	0.555816155	0.163498732	0.097610797	2.462052319	1.350497247	0.879705766	0
ENSMUSG00000090224	0	0	0	0	0	0	0	0	0	0.097610797	0.042644337	0	0	0	0	0	0.056583528	0	0	0	0	0	0	0	0	0	0	0	0.163498732	0	0	0	0.070389328
ENSMUSG00000090225	0	0	0	0	0	0	0	0.056583528	0	0	0.014355293	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000090226	0	0	0	0.111031312	0	0	0	0.310340121	0	0	0.111031312	0.321928095	0.042644337	0.925999419	0.495695163	0.070389328	0	0.084064265	0	0	0	0	0	0	0	0.084064265	0.056583528	0	0	0.250961574	0.5360529	0	0
ENSMUSG00000090227	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000090228	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000090230	0	0	0.495695163	0.124328135	0.150559677	0.807354922	0.189033824	0	0	0.056583528	0.028569152	0.097610797	0	0	0	0.150559677	0	0	0	0	0.286881148	0	0	0	0	0.22650853	0.056583528	0.485426827	0.150559677	0.22650853	0	0	0
ENSMUSG00000090231	3.207892852	3.165107985	1.422233001	3.276496666	3.683696454	6.477515436	6.799605422	5.811471031	2.438292852	3.326249701	4.567423758	5.053980168	4.987320866	2.673556424	3.646162657	6.223808659	3.282439805	3.333423734	2.541019153	2.513490746	2.851998837	6.548128324	6.464831606	3.914564523	3.808385051	2.763411574	2.839959587	1.682573297	2.908812908	2.14404637	2.550900665	3.051372102	2.12763328
ENSMUSG00000090232	0	0	0.097610797	0.250961574	0	0.124328135	0.056583528	0	1.344828497	0.084064265	0.50589093	0	0.124328135	0.124328135	0.097610797	0.411426246	0.056583528	0	0	0	0.042644337	0	0	0	0.137503524	0.124328135	0.22650853	0.933572638	0.847996907	0.201633861	0.124328135	0.35614381	0
ENSMUSG00000090235	0	0	0.250961574	0	0	0.344828497	0.163498732	0	0	0.176322773	0.070389328	0	0.201633861	0.070389328	0.028569152	0.150559677	0.097610797	0.111031312	0.111031312	0.137503524	0.150559677	0.028569152	0.084064265	0.111031312	0.201633861	0.189033824	0.250961574	0.35614381	0.097610797	0.042644337	0.056583528	0	0.014355293
ENSMUSG00000090236	0.59454855	0.565597176	1.454175893	0.632268215	0.378511623	0.22650853	1.150559677	0.028569152	0.344828497	0.831877241	0.475084883	0.028569152	0.070389328	0.545968369	0.713695815	0.650764559	0.250961574	0.124328135	0	0.056583528	0.333423734	0.659924558	0.526068812	0.263034406	0.432959407	0.333423734	0.333423734	0.97819563	1.195347598	0.516015147	0.189033824	1.117695043	1.163498732
ENSMUSG00000090237	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000090242	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.042644337	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000090243	0	0	0	0	0.097610797	0	0.028569152	0	0	0.111031312	0.042644337	0.150559677	0	0.084064265	0.070389328	0.378511623	0.042644337	0.286881148	0.042644337	0.014355293	0.124328135	0.056583528	0.097610797	0	0.084064265	0.028569152	0	0.367371066	0.124328135	0.042644337	0.378511623	0.5360529	0
ENSMUSG00000090244	0	0	0	0.084064265	0	0	0	0.028569152	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.111031312	0
ENSMUSG00000090246	0	0	0	0.042644337	0	0.454175893	0.344828497	0.070389328	0	0.028569152	0.042644337	0.042644337	0	0.189033824	0.111031312	0	0	0	0.014355293	0	0.014355293	0.286881148	0.111031312	0	0	0.014355293	0.042644337	0.042644337	0.263034406	0.014355293	0	0.014355293	0
ENSMUSG00000090247	8.930382533	8.918058203	6.496014873	6.80503444	7.008204497	6.834534255	6.646450706	7.416924167	7.242697768	7.7420736	7.530211233	7.068993189	7.017587912	6.943218087	7.128355272	7.831497268	7.201339804	7.285217246	7.023588039	7.064042126	7.164203001	6.97349648	7.133296366	7.327148408	7.422905743	6.61205756	6.594996337	6.529820947	6.614709844	7.671505684	7.426264755	6.3323499	6.071033244
ENSMUSG00000090248	0.250961574	0.35614381	0.50589093	0.575312331	0.713695815	0.35614381	0.298658316	0.014355293	1.049630768	0.669026766	0.604071324	0.214124805	0.275007047	0.286881148	0.422233001	0.35614381	0.111031312	0	0	0.056583528	0.344828497	0	0.070389328	0	0	0.137503524	0	0	0.111031312	0	0.084064265	0.443606651	0
ENSMUSG00000090249	0	0	0	0	0	0	0	0	0	0.014355293	0.014355293	0	0	0	0	0	0	0	0	0	0.028569152	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000090252	0	0	0	0.111031312	0	0.124328135	0.070389328	0	0	0.028569152	0.014355293	0	0	0	0	0	0	0	0.176322773	0.084064265	0.028569152	0	0	0	0.042644337	0	0	0	0	0	0	0	0
ENSMUSG00000090254	0	0	0	0	0	0.150559677	0	0	0	0.070389328	0.028569152	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000090255	0	0	0.22650853	0.176322773	0.799087306	0.070389328	0.084064265	0	0	0.084064265	0.028569152	0.028569152	0	0	0	0	0	0	0	0.014355293	0	0	0	0	0	0	0	0.137503524	0.298658316	0.201633861	0.056583528	0.042644337	0
ENSMUSG00000090256	0.176322773	0.097610797	0.028569152	0.40053793	0	0.23878686	0.150559677	0.070389328	0.250961574	0.201633861	0.163498732	0.124328135	0.111031312	0.250961574	0.084064265	0.344828497	0.150559677	0.286881148	0.028569152	0	0.214124805	0	0.042644337	0.084064265	0	0.150559677	0.124328135	0.214124805	0	0.263034406	0.310340121	0.028569152	0.163498732
ENSMUSG00000090257	2.339137385	2.12763328	1.316145742	2.510961919	1.678071905	1.718087584	2.292781749	2.13422094	1.687060688	1.769771739	1.875780063	1.422233001	1.835924074	1.176322773	1.13093087	0.739848103	0.35614381	0.90303827	0.163498732	0.028569152	0.378511623	1.111031312	1.275007047	0.070389328	0.111031312	0.516015147	0.214124805	0.807354922	0.831877241	0.782408565	1.613531653	0.622930351	0.495695163
ENSMUSG00000090258	7.740118043	7.648681141	5.906169068	5.8928767	6.34925911	5.956289027	6.203788453	6.541019153	6.029452886	6.509062386	6.422064766	6.124121312	6.220716892	5.476381688	5.814037648	6.940049262	6.918624756	6.906289347	6.61205756	6.72342204	6.748729567	6.482686971	6.605553595	6.443772393	6.551823596	5.500164679	5.303415463	5.709014865	5.769242795	6.230933093	6.350320435	5.58345891	5.227278994
ENSMUSG00000090259	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000090260	1.35614381	1.350497247	0.176322773	0.35614381	0	0.321928095	0.189033824	0.748461233	1.526068812	1.150559677	1.137503524	0.176322773	0.097610797	0	0.137503524	0.23878686	0.097610797	0.124328135	0.070389328	0.250961574	0.056583528	0.739848103	0.895302621	0.378511623	0.604071324	0.575312331	0.35614381	0.298658316	0.124328135	0.214124805	0.263034406	0	0
ENSMUSG00000090263	0	0	0.042644337	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.028569152	0	0	0	0	0	0	0	0	0	0	0.137503524	0	0	0	0
ENSMUSG00000090264	2.44625623	2.784503983	1.339137385	1.687060688	2.021479727	0.799087306	1.718087584	1.176322773	1.673556424	1.678071905	1.550900665	1.641546029	0.790772038	1.744161096	1.516015147	2.22342255	1.516015147	1.655351829	1.042644337	1.286881148	1.704871964	1.310340121	1.124328135	1.448900951	1.35614381	1.97819563	1.918386234	1.464668267	1.182692298	2.160274831	1.608809243	2.192194165	0.622930351
ENSMUSG00000090265	0	0	0	0	0	0	0	0.263034406	0	0	0.042644337	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000090266	5.806581843	5.667892125	4.776630423	4.6622055	5.046578367	4.962549023	5.019701914	4.962549023	4.861459166	5.187451054	5.048759312	4.427606173	4.318316841	4.331991778	4.464014725	5.264161071	4.806324057	4.98230913	4.783456654	4.893362211	5.151371776	4.642123916	4.671293372	4.739848103	4.931210275	4.577126661	4.51412226	4.484782623	4.625854931	5.245267467	4.613531653	4.174725988	4.631104282
ENSMUSG00000090268	0	0	0	0	0	0	0	0.070389328	0	0.028569152	0.042644337	0	0	0	0	0	0	0	0.056583528	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000090270	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.070389328	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000090272	2.929790998	2.865918815	0.963474124	1.815575429	3.777156666	5.7106687	5.780047576	4.793375711	2.941106311	1.15704371	3.608809243	2.691534165	2.046141782	2.46727948	2.229587923	3.852997588	1.782408565	1.042644337	1.195347598	1.275007047	0.695993813	4.478971805	4.614709844	2.283921772	2.432959407	3.806324057	3.667892125	1.350497247	2.046141782	3.320484678	3.64385619	1.500802053	2.94673086
ENSMUSG00000090273	0	0	0.22650853	0.23878686	0.263034406	0.070389328	0.028569152	0	0	0.214124805	0.097610797	0.40053793	0	0.389566812	0.286881148	0.084064265	0.111031312	0.111031312	0.111031312	0.084064265	0.056583528	0	0	0	0	0.084064265	0.070389328	0.201633861	0.275007047	0.028569152	0	0	0
ENSMUSG00000090277	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.150559677	0	0	0	0	0
ENSMUSG00000090284	0	0	0	0	0	0	0.042644337	0.042644337	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000090290	0.310340121	0.298658316	2.007195501	1.618238656	0.992768431	1.042644337	1.111031312	0.124328135	0.070389328	0.839959587	0.464668267	1.084064265	1.09085343	1.084064265	0.731183242	0.40053793	0.422233001	1.163498732	0.214124805	0.214124805	1.070389328	0.163498732	0.189033824	0.40053793	0.35614381	0.731183242	0.782408565	1.718087584	1.851998837	0.565597176	0.871843649	1.454175893	0.739848103
ENSMUSG00000090291	1.14404637	1.15704371	1.14404637	1.641546029	0	1.627606838	3.080657663	1.744161096	0.933572638	2.788685711	2.163498732	1.757023247	2.500802053	0.613531653	1.292781749	0.887525271	0.464668267	1.257010618	0.163498732	0.124328135	0.604071324	2.003602237	2.257010618	0.22650853	0.411426246	1.438292852	1.292781749	0.070389328	0.454175893	2.049630768	4.426264755	1.350497247	0
ENSMUSG00000090292	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000090293	0	0.042644337	0	0.084064265	0.432959407	0.028569152	0	0.014355293	0	0.014355293	0.014355293	0.070389328	0.014355293	0.214124805	0.137503524	0.042644337	0	0	0	0	0.028569152	0	0	0	0	0.070389328	0.111031312	0.014355293	0.163498732	0.056583528	0.070389328	0	0
ENSMUSG00000090298	0	0	0	0	0	0	0	0.028569152	0	0	0.014355293	0	0	0	0	0	0	0	0	0	0	0	0	0.275007047	0.084064265	0	0	0	0	0	0	0	0
ENSMUSG00000090300	0	0	0	1.063502942	0	0.526068812	0	0	0	0.097610797	0.056583528	0	0.084064265	0	0	0.150559677	0	0	0	0.028569152	0.097610797	0.321928095	0	0	0	0	0.150559677	0.678071905	0	0	0.464668267	0.111031312	0
ENSMUSG00000090302	0	0	0	0	0	0	0	0.084064265	0	0	0.028569152	0	0	0	0	0	0	0	0	0.042644337	0	0	0	0.50589093	0.111031312	0	0	0	0	0	0	0	0
ENSMUSG00000090303	0	0	0	0	0	0	0	0	0	0.056583528	0.028569152	0	0.028569152	0	0	0.084064265	0.042644337	0	0	0	0	0	0	0	0	0	0	0	0.286881148	0	0	0	0
ENSMUSG00000090304	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000090305	0	0	0	0.070389328	0.650764559	0	0	0	0	0.070389328	0.028569152	0.124328135	0.056583528	0.201633861	0.097610797	0	0.042644337	0	0	0.150559677	0.084064265	0	0	0	0.056583528	0.263034406	0	0	0.367371066	0	0	0	0
ENSMUSG00000090306	0	0	0	0	0	0	0.084064265	0	0.056583528	0	0.014355293	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.084064265	0	0	0	0
ENSMUSG00000090307	0	0	0.070389328	0.097610797	0	0.201633861	0.084064265	0.275007047	0.056583528	0	0.097610797	0	0.028569152	0	0.124328135	0.137503524	0.084064265	0	0.084064265	0.042644337	0	0.176322773	0.214124805	0.097610797	0.056583528	0.014355293	0.056583528	0	0	0.014355293	0	0	0
ENSMUSG00000090308	0	0	0	0	0	0	0	0	0	0	0	0.028569152	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000090314	0	0	0	0	0	0	0	0	0	0	0	0	0	0.40053793	0.201633861	0.40053793	0	0	0	0	0	0.056583528	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000090315	0	0	0	0	0	0	0	0	0.014355293	0.014355293	0.014355293	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000090317	0	0.056583528	0.176322773	0.137503524	0	0.150559677	0.275007047	0.475084883	0	0.189033824	0.250961574	0.422233001	0.35614381	0.432959407	0.378511623	0.443606651	0.084064265	0.35614381	0.042644337	0.23878686	0.367371066	0	0	0.176322773	0.475084883	0.056583528	0.214124805	0.443606651	0.250961574	0.163498732	0.310340121	0	0.286881148
ENSMUSG00000090318	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000090319	0.454175893	0.632268215	0	0.070389328	0.298658316	0.367371066	0.084064265	0.250961574	1.169925001	0.495695163	0.622930351	0.250961574	0.933572638	0.056583528	0.669026766	0.575312331	1.232660757	1.687060688	1.207892852	1.422233001	1.589763487	0.344828497	0	0.641546029	0.98550043	0.526068812	0.704871964	0.042644337	0.286881148	0.782408565	0.35614381	0.176322773	0.189033824
ENSMUSG00000090322	1.097610797	0.948600847	0.150559677	0.475084883	0.23878686	0	0.097610797	0.097610797	0	0	0.028569152	0.464668267	0	0	0	0.097610797	0	0	0.176322773	0	0.150559677	0	0	0	0	0	0.35614381	0.124328135	0.298658316	0	0	0	0
ENSMUSG00000090323	0.263034406	0.176322773	0.189033824	0.176322773	0.201633861	0	0.056583528	0	0	0.097610797	0.028569152	0.367371066	0.250961574	0.443606651	0.22650853	0.097610797	0.367371066	0.411426246	0.111031312	0.163498732	0.40053793	0	0.070389328	0.214124805	0.555816155	0.097610797	0.084064265	0.084064265	0.516015147	0.632268215	0.124328135	0.084064265	0.411426246
ENSMUSG00000090326	0	0.014355293	0	0	0	0	0	0.028569152	0	0	0.014355293	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000090327	0	0	0.622930351	0.263034406	0.50589093	0.695993813	0.23878686	0.084064265	0	0.189033824	0.111031312	0.298658316	0	0	0.286881148	0.298658316	0	0	0	0	0.443606651	0	0	0.815575429	0.687060688	0.516015147	0.124328135	0.555816155	0.298658316	0.084064265	0.516015147	0.263034406	1.028569152
ENSMUSG00000090328	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000090329	0	0	0	0	0	0.163498732	0	0	0	0	0	0	0	0	0	0.137503524	0	0.189033824	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000090330	0.695993813	0.918386234	1.5360529	1.070389328	0.495695163	0.432959407	0.831877241	0	0.084064265	0.641546029	0.310340121	0.713695815	0.516015147	0.555816155	0.731183242	0.333423734	0.028569152	0.23878686	0.321928095	0.321928095	0.495695163	0.056583528	0.028569152	0.545968369	0.555816155	0.35614381	0.40053793	0.485426827	0.344828497	0.790772038	0.82374936	0.163498732	0.310340121
ENSMUSG00000090331	0.201633861	0.344828497	0.411426246	0.495695163	0.389566812	0.263034406	0.176322773	0.5360529	0	0.250961574	0.298658316	0.111031312	0.475084883	0.367371066	0.137503524	0.344828497	1	0.956056652	0.59454855	1.063502942	0.613531653	0	0.111031312	0	0.613531653	0.275007047	0.22650853	0.5360529	0.831877241	0.695993813	0.367371066	0.201633861	0.201633861
ENSMUSG00000090332	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000090333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.070389328	0.056583528	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000090334	0.613531653	0.659924558	0.613531653	0	0.189033824	0.111031312	0	0	0.321928095	0.070389328	0.176322773	0	0.321928095	0.411426246	0.378511623	0.084064265	0.321928095	0.23878686	0.201633861	0.475084883	0.163498732	0.214124805	0.263034406	0	0.516015147	0.722466024	0.263034406	0.526068812	0	0.35614381	0.124328135	0.35614381	0.516015147
ENSMUSG00000090336	0	0	0	0	0	0	0	0	0.028569152	0	0.014355293	0	0	0.150559677	0.056583528	0	0	0	0	0	0.014355293	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000090338	0	0	0	0	0.344828497	0.286881148	0	0.454175893	1.769771739	0.526068812	0.887525271	0	0	0.831877241	0.298658316	0	0	0	0	0	0	0.286881148	0.250961574	0.214124805	0	0	0	0.150559677	0	0.111031312	0.097610797	0	0.669026766
ENSMUSG00000090341	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.070389328	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000090346	0	0	0	0	0	0	0	0.163498732	0	0	0.056583528	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000090350	0	0	0	0	0.757023247	0	0	0	0	0	0	0	0	0	0	0	0	0	0.163498732	0	0	0	0	0	0	0.189033824	0	0	0	0	0	0	0
ENSMUSG00000090351	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000090352	0	0	0.070389328	0.070389328	0	0	0	0	0.163498732	0	0.042644337	0	0	0.056583528	0.014355293	0	0	0	0	0	0	0	0	0	0	0	0	0.028569152	0.028569152	0.014355293	0	0.097610797	0
ENSMUSG00000090355	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000090356	0	0	0	0	0	0	0	0.028569152	0	0.014355293	0.014355293	0	0	0.201633861	0.028569152	0.084064265	0	0	0	0	0	0	0	0.097610797	0.056583528	0	0	0	0	0	0	0	0
ENSMUSG00000090357	0.042644337	0	0.275007047	0	0	0	0	0.22650853	0	0.298658316	0.201633861	0	0	0.40053793	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000090358	0	0.028569152	0	0	0	0	0	0.163498732	0	0.014355293	0.056583528	0	0.028569152	0.042644337	0	0.042644337	0.028569152	0	0.014355293	0.028569152	0.056583528	0	0	0	0.014355293	0	0	0.014355293	0	0.056583528	0.014355293	0	0
ENSMUSG00000090362	0	0	0	0	0	0	0	0	0	0.014355293	0	0	0	0	0	0	0	0	0.014355293	0	0	0	0	0	0	0	0	0.014355293	0.014355293	0	0	0.014355293	0.014355293
ENSMUSG00000090363	0.389566812	0.176322773	0.070389328	0.22650853	1.056583528	0.5360529	1.35614381	1.021479727	0.201633861	0.555816155	0.650764559	0.298658316	0.250961574	0	0.124328135	0.333423734	0.250961574	0.389566812	0.443606651	0.367371066	0.189033824	0.941106311	0.941106311	0.367371066	0.23878686	0.275007047	0.263034406	0	0	0.150559677	0.344828497	0.495695163	0
ENSMUSG00000090364	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.124328135	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000090365	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000090369	0.111031312	0.124328135	0	0.137503524	0.485426827	0	0	0.014355293	0	0	0	0	0	0	0	0	0.070389328	0	0	0.056583528	0.014355293	0.454175893	0.124328135	0	0	0.124328135	0.097610797	0.097610797	0.201633861	0	0	0	0
ENSMUSG00000090370	1.084064265	1.03562391	0.765534746	0	0	0	0.298658316	0.704871964	0.097610797	0.545968369	0.516015147	0.378511623	0.678071905	0.411426246	0.50589093	0.678071905	0.545968369	0.757023247	0.659924558	0.613531653	0.86393845	0.622930351	0.584962501	0.150559677	0.201633861	0.659924558	0.815575429	0	0.748461233	0.687060688	0.35614381	0	0.604071324
ENSMUSG00000090374	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.111031312	0	0	0	0	0	0
ENSMUSG00000090379	0	0	0	0	0	0	0	0	0.485426827	0	0.137503524	0.275007047	0.454175893	0	0	0.042644337	0.056583528	0	0.070389328	0.028569152	0	0	0	0	0	0	0	0	0	0	0	0	0
